draw,chain,district
17736,2,2
17736,2,3
17736,2,4
17736,2,5
17738,2,1
17738,2,2
17738,2,3
17738,2,4
17738,2,5
17739,2,1
17739,2,2
17739,2,3
17739,2,4
17739,2,5
17740,2,1
17740,2,2
17740,2,3
17740,2,4
17740,2,5
17744,2,1
17744,2,2
17744,2,3
17744,2,4
17744,2,5
17749,2,1
17749,2,2
17749,2,3
17749,2,4
17749,2,5
17754,2,1
17754,2,2
17754,2,3
17754,2,4
17754,2,5
17762,2,1
17762,2,2
17762,2,3
17762,2,4
17762,2,5
17767,2,1
17767,2,2
17767,2,3
17767,2,4
17767,2,5
17774,2,1
17774,2,2
17774,2,3
17774,2,4
17774,2,5
17775,2,1
17775,2,2
17775,2,3
17775,2,4
17775,2,5
17776,2,1
17776,2,2
17776,2,3
17776,2,4
17776,2,5
17777,2,1
17777,2,2
17777,2,3
17777,2,4
17777,2,5
17778,2,1
17778,2,2
17778,2,3
17778,2,4
17778,2,5
17783,2,1
17783,2,2
17783,2,3
17783,2,4
17783,2,5
17784,2,1
17784,2,2
17784,2,3
17784,2,4
17784,2,5
17791,2,1
17791,2,2
17791,2,3
17791,2,4
17791,2,5
17794,2,1
17794,2,2
17794,2,3
17794,2,4
17794,2,5
17798,2,1
17798,2,2
17798,2,3
17798,2,4
17798,2,5
17799,2,1
17799,2,2
17799,2,3
17799,2,4
17799,2,5
17800,2,1
17800,2,2
17800,2,3
17800,2,4
17800,2,5
17801,2,1
17801,2,2
17801,2,3
17801,2,4
17801,2,5
17802,2,1
17802,2,2
17802,2,3
17802,2,4
17802,2,5
17823,2,1
17823,2,2
17823,2,3
17823,2,4
17823,2,5
17826,2,1
17826,2,2
17826,2,3
17826,2,4
17826,2,5
17830,2,1
17830,2,2
17830,2,3
17830,2,4
17830,2,5
17831,2,1
17831,2,2
17831,2,3
17831,2,4
17831,2,5
17836,2,1
17836,2,2
17836,2,3
17836,2,4
17836,2,5
17837,2,1
17837,2,2
17837,2,3
17837,2,4
17837,2,5
17843,2,1
17843,2,2
17843,2,3
17843,2,4
17843,2,5
17845,2,1
17845,2,2
17845,2,3
17845,2,4
17845,2,5
17847,2,1
17847,2,2
17847,2,3
17847,2,4
17847,2,5
17859,2,1
17859,2,2
17859,2,3
17859,2,4
17859,2,5
17865,2,1
17865,2,2
17865,2,3
17865,2,4
17865,2,5
17866,2,1
17866,2,2
17866,2,3
17866,2,4
17866,2,5
17870,2,1
17870,2,2
17870,2,3
17870,2,4
17870,2,5
17872,2,1
17872,2,2
17872,2,3
17872,2,4
17872,2,5
17882,2,1
17882,2,2
17882,2,3
17882,2,4
17882,2,5
17891,2,1
17891,2,2
17891,2,3
17891,2,4
17891,2,5
17902,2,1
17902,2,2
17902,2,3
17902,2,4
17902,2,5
17903,2,1
17903,2,2
17903,2,3
17903,2,4
17903,2,5
17906,2,1
17906,2,2
17906,2,3
17906,2,4
17906,2,5
17909,2,1
17909,2,2
17909,2,3
17909,2,4
17909,2,5
17912,2,1
17912,2,2
17912,2,3
17912,2,4
17912,2,5
17914,2,1
17914,2,2
17914,2,3
17914,2,4
17914,2,5
17916,2,1
17916,2,2
17916,2,3
17916,2,4
17916,2,5
17917,2,1
17917,2,2
17917,2,3
17917,2,4
17917,2,5
17920,2,1
17920,2,2
17920,2,3
17920,2,4
17920,2,5
17926,2,1
17926,2,2
17926,2,3
17926,2,4
17926,2,5
17929,2,1
17929,2,2
17929,2,3
17929,2,4
17929,2,5
17930,2,1
17930,2,2
17930,2,3
17930,2,4
17930,2,5
17941,2,1
17941,2,2
17941,2,3
17941,2,4
17941,2,5
17945,2,1
17945,2,2
17945,2,3
17945,2,4
17945,2,5
17946,2,1
17946,2,2
17946,2,3
17946,2,4
17946,2,5
17947,2,1
17947,2,2
17947,2,3
17947,2,4
17947,2,5
17948,2,1
17948,2,2
17948,2,3
17948,2,4
17948,2,5
17954,2,1
17954,2,2
17954,2,3
17954,2,4
17954,2,5
17959,2,1
17959,2,2
17959,2,3
17959,2,4
17959,2,5
17966,2,1
17966,2,2
17966,2,3
17966,2,4
17966,2,5
17971,2,1
17971,2,2
17971,2,3
17971,2,4
17971,2,5
17974,2,1
17974,2,2
17974,2,3
17974,2,4
17974,2,5
17976,2,1
17976,2,2
17976,2,3
17976,2,4
17976,2,5
17978,2,1
17978,2,2
17978,2,3
17978,2,4
17978,2,5
17979,2,1
17979,2,2
17979,2,3
17979,2,4
17979,2,5
17983,2,1
17983,2,2
17983,2,3
17983,2,4
17983,2,5
17985,2,1
17985,2,2
17985,2,3
17985,2,4
17985,2,5
17989,2,1
17989,2,2
17989,2,3
17989,2,4
17989,2,5
17994,2,1
17994,2,2
17994,2,3
17994,2,4
17994,2,5
17998,2,1
17998,2,2
17998,2,3
17998,2,4
17998,2,5
18009,2,1
18009,2,2
18009,2,3
18009,2,4
18009,2,5
18010,2,1
18010,2,2
18010,2,3
18010,2,4
18010,2,5
18012,2,1
18012,2,2
18012,2,3
18012,2,4
18012,2,5
18024,2,1
18024,2,2
18024,2,3
18024,2,4
18024,2,5
18027,2,1
18027,2,2
18027,2,3
18027,2,4
18027,2,5
18035,2,1
18035,2,2
18035,2,3
18035,2,4
18035,2,5
18039,2,1
18039,2,2
18039,2,3
18039,2,4
18039,2,5
18048,2,1
18048,2,2
18048,2,3
18048,2,4
18048,2,5
18050,2,1
18050,2,2
18050,2,3
18050,2,4
18050,2,5
18058,2,1
18058,2,2
18058,2,3
18058,2,4
18058,2,5
18068,2,1
18068,2,2
18068,2,3
18068,2,4
18068,2,5
18077,2,1
18077,2,2
18077,2,3
18077,2,4
18077,2,5
18079,2,1
18079,2,2
18079,2,3
18079,2,4
18079,2,5
18081,2,1
18081,2,2
18081,2,3
18081,2,4
18081,2,5
18084,2,1
18084,2,2
18084,2,3
18084,2,4
18084,2,5
18090,2,1
18090,2,2
18090,2,3
18090,2,4
18090,2,5
18091,2,1
18091,2,2
18091,2,3
18091,2,4
18091,2,5
18092,2,1
18092,2,2
18092,2,3
18092,2,4
18092,2,5
18095,2,1
18095,2,2
18095,2,3
18095,2,4
18095,2,5
18096,2,1
18096,2,2
18096,2,3
18096,2,4
18096,2,5
18103,2,1
18103,2,2
18103,2,3
18103,2,4
18103,2,5
18114,2,1
18114,2,2
18114,2,3
18114,2,4
18114,2,5
18117,2,1
18117,2,2
18117,2,3
18117,2,4
18117,2,5
18122,2,1
18122,2,2
18122,2,3
18122,2,4
18122,2,5
18130,2,1
18130,2,2
18130,2,3
18130,2,4
18130,2,5
18131,2,1
18131,2,2
18131,2,3
18131,2,4
18131,2,5
18135,2,1
18135,2,2
18135,2,3
18135,2,4
18135,2,5
18138,2,1
18138,2,2
18138,2,3
18138,2,4
18138,2,5
18141,2,1
18141,2,2
18141,2,3
18141,2,4
18141,2,5
18142,2,1
18142,2,2
18142,2,3
18142,2,4
18142,2,5
18149,2,1
18149,2,2
18149,2,3
18149,2,4
18149,2,5
18158,2,1
18158,2,2
18158,2,3
18158,2,4
18158,2,5
18160,2,1
18160,2,2
18160,2,3
18160,2,4
18160,2,5
18164,2,1
18164,2,2
18164,2,3
18164,2,4
18164,2,5
18170,2,1
18170,2,2
18170,2,3
18170,2,4
18170,2,5
18184,2,1
18184,2,2
18184,2,3
18184,2,4
18184,2,5
18187,2,1
18187,2,2
18187,2,3
18187,2,4
18187,2,5
18191,2,1
18191,2,2
18191,2,3
18191,2,4
18191,2,5
18195,2,1
18195,2,2
18195,2,3
18195,2,4
18195,2,5
18196,2,1
18196,2,2
18196,2,3
18196,2,4
18196,2,5
18197,2,1
18197,2,2
18197,2,3
18197,2,4
18197,2,5
18201,2,1
18201,2,2
18201,2,3
18201,2,4
18201,2,5
18205,2,1
18205,2,2
18205,2,3
18205,2,4
18205,2,5
18210,2,1
18210,2,2
18210,2,3
18210,2,4
18210,2,5
18212,2,1
18212,2,2
18212,2,3
18212,2,4
18212,2,5
18214,2,1
18214,2,2
18214,2,3
18214,2,4
18214,2,5
18215,2,1
18215,2,2
18215,2,3
18215,2,4
18215,2,5
18217,2,1
18217,2,2
18217,2,3
18217,2,4
18217,2,5
18226,2,1
18226,2,2
18226,2,3
18226,2,4
18226,2,5
18227,2,1
18227,2,2
18227,2,3
18227,2,4
18227,2,5
18238,2,1
18238,2,2
18238,2,3
18238,2,4
18238,2,5
18241,2,1
18241,2,2
18241,2,3
18241,2,4
18241,2,5
18251,2,1
18251,2,2
18251,2,3
18251,2,4
18251,2,5
18268,2,1
18268,2,2
18268,2,3
18268,2,4
18268,2,5
18271,2,1
18271,2,2
18271,2,3
18271,2,4
18271,2,5
18275,2,1
18275,2,2
18275,2,3
18275,2,4
18275,2,5
18280,2,1
18280,2,2
18280,2,3
18280,2,4
18280,2,5
18285,2,1
18285,2,2
18285,2,3
18285,2,4
18285,2,5
18289,2,1
18289,2,2
18289,2,3
18289,2,4
18289,2,5
18295,2,1
18295,2,2
18295,2,3
18295,2,4
18295,2,5
18296,2,1
18296,2,2
18296,2,3
18296,2,4
18296,2,5
18300,2,1
18300,2,2
18300,2,3
18300,2,4
18300,2,5
18302,2,1
18302,2,2
18302,2,3
18302,2,4
18302,2,5
18303,2,1
18303,2,2
18303,2,3
18303,2,4
18303,2,5
18304,2,1
18304,2,2
18304,2,3
18304,2,4
18304,2,5
18307,2,1
18307,2,2
18307,2,3
18307,2,4
18307,2,5
18310,2,1
18310,2,2
18310,2,3
18310,2,4
18310,2,5
18317,2,1
18317,2,2
18317,2,3
18317,2,4
18317,2,5
18320,2,1
18320,2,2
18320,2,3
18320,2,4
18320,2,5
18329,2,1
18329,2,2
18329,2,3
18329,2,4
18329,2,5
18330,2,1
18330,2,2
18330,2,3
18330,2,4
18330,2,5
18333,2,1
18333,2,2
18333,2,3
18333,2,4
18333,2,5
18334,2,1
18334,2,2
18334,2,3
18334,2,4
18334,2,5
18339,2,1
18339,2,2
18339,2,3
18339,2,4
18339,2,5
18354,2,1
18354,2,2
18354,2,3
18354,2,4
18354,2,5
18356,2,1
18356,2,2
18356,2,3
18356,2,4
18356,2,5
18362,2,1
18362,2,2
18362,2,3
18362,2,4
18362,2,5
18365,2,1
18365,2,2
18365,2,3
18365,2,4
18365,2,5
18368,2,1
18368,2,2
18368,2,3
18368,2,4
18368,2,5
18389,2,1
18389,2,2
18389,2,3
18389,2,4
18389,2,5
18392,2,1
18392,2,2
18392,2,3
18392,2,4
18392,2,5
18394,2,1
18394,2,2
18394,2,3
18394,2,4
18394,2,5
18399,2,1
18399,2,2
18399,2,3
18399,2,4
18399,2,5
18403,2,1
18403,2,2
18403,2,3
18403,2,4
18403,2,5
18420,2,1
18420,2,2
18420,2,3
18420,2,4
18420,2,5
18423,2,1
18423,2,2
18423,2,3
18423,2,4
18423,2,5
18428,2,1
18428,2,2
18428,2,3
18428,2,4
18428,2,5
18429,2,1
18429,2,2
18429,2,3
18429,2,4
18429,2,5
18432,2,1
18432,2,2
18432,2,3
18432,2,4
18432,2,5
18437,2,1
18437,2,2
18437,2,3
18437,2,4
18437,2,5
18438,2,1
18438,2,2
18438,2,3
18438,2,4
18438,2,5
18444,2,1
18444,2,2
18444,2,3
18444,2,4
18444,2,5
18452,2,1
18452,2,2
18452,2,3
18452,2,4
18452,2,5
18454,2,1
18454,2,2
18454,2,3
18454,2,4
18454,2,5
18460,2,1
18460,2,2
18460,2,3
18460,2,4
18460,2,5
18463,2,1
18463,2,2
18463,2,3
18463,2,4
18463,2,5
18468,2,1
18468,2,2
18468,2,3
18468,2,4
18468,2,5
18469,2,1
18469,2,2
18469,2,3
18469,2,4
18469,2,5
18480,2,1
18480,2,2
18480,2,3
18480,2,4
18480,2,5
18491,2,1
18491,2,2
18491,2,3
18491,2,4
18491,2,5
18492,2,1
18492,2,2
18492,2,3
18492,2,4
18492,2,5
18498,2,1
18498,2,2
18498,2,3
18498,2,4
18498,2,5
18503,2,1
18503,2,2
18503,2,3
18503,2,4
18503,2,5
18507,2,1
18507,2,2
18507,2,3
18507,2,4
18507,2,5
18509,2,1
18509,2,2
18509,2,3
18509,2,4
18509,2,5
18516,2,1
18516,2,2
18516,2,3
18516,2,4
18516,2,5
18517,2,1
18517,2,2
18517,2,3
18517,2,4
18517,2,5
18518,2,1
18518,2,2
18518,2,3
18518,2,4
18518,2,5
18521,2,1
18521,2,2
18521,2,3
18521,2,4
18521,2,5
18524,2,1
18524,2,2
18524,2,3
18524,2,4
18524,2,5
18525,2,1
18525,2,2
18525,2,3
18525,2,4
18525,2,5
18529,2,1
18529,2,2
18529,2,3
18529,2,4
18529,2,5
18530,2,1
18530,2,2
18530,2,3
18530,2,4
18530,2,5
18531,2,1
18531,2,2
18531,2,3
18531,2,4
18531,2,5
18535,2,1
18535,2,2
18535,2,3
18535,2,4
18535,2,5
18538,2,1
18538,2,2
18538,2,3
18538,2,4
18538,2,5
18544,2,1
18544,2,2
18544,2,3
18544,2,4
18544,2,5
18548,2,1
18548,2,2
18548,2,3
18548,2,4
18548,2,5
18553,2,1
18553,2,2
18553,2,3
18553,2,4
18553,2,5
18556,2,1
18556,2,2
18556,2,3
18556,2,4
18556,2,5
18564,2,1
18564,2,2
18564,2,3
18564,2,4
18564,2,5
18566,2,1
18566,2,2
18566,2,3
18566,2,4
18566,2,5
18567,2,1
18567,2,2
18567,2,3
18567,2,4
18567,2,5
18572,2,1
18572,2,2
18572,2,3
18572,2,4
18572,2,5
18574,2,1
18574,2,2
18574,2,3
18574,2,4
18574,2,5
18575,2,1
18575,2,2
18575,2,3
18575,2,4
18575,2,5
18578,2,1
18578,2,2
18578,2,3
18578,2,4
18578,2,5
18581,2,1
18581,2,2
18581,2,3
18581,2,4
18581,2,5
18587,2,1
18587,2,2
18587,2,3
18587,2,4
18587,2,5
18588,2,1
18588,2,2
18588,2,3
18588,2,4
18588,2,5
18594,2,1
18594,2,2
18594,2,3
18594,2,4
18594,2,5
18601,2,1
18601,2,2
18601,2,3
18601,2,4
18601,2,5
18602,2,1
18602,2,2
18602,2,3
18602,2,4
18602,2,5
18605,2,1
18605,2,2
18605,2,3
18605,2,4
18605,2,5
18616,2,1
18616,2,2
18616,2,3
18616,2,4
18616,2,5
18617,2,1
18617,2,2
18617,2,3
18617,2,4
18617,2,5
18618,2,1
18618,2,2
18618,2,3
18618,2,4
18618,2,5
18622,2,1
18622,2,2
18622,2,3
18622,2,4
18622,2,5
18626,2,1
18626,2,2
18626,2,3
18626,2,4
18626,2,5
18629,2,1
18629,2,2
18629,2,3
18629,2,4
18629,2,5
18632,2,1
18632,2,2
18632,2,3
18632,2,4
18632,2,5
18636,2,1
18636,2,2
18636,2,3
18636,2,4
18636,2,5
18638,2,1
18638,2,2
18638,2,3
18638,2,4
18638,2,5
18639,2,1
18639,2,2
18639,2,3
18639,2,4
18639,2,5
18646,2,1
18646,2,2
18646,2,3
18646,2,4
18646,2,5
18647,2,1
18647,2,2
18647,2,3
18647,2,4
18647,2,5
18648,2,1
18648,2,2
18648,2,3
18648,2,4
18648,2,5
18656,2,1
18656,2,2
18656,2,3
18656,2,4
18656,2,5
18673,2,1
18673,2,2
18673,2,3
18673,2,4
18673,2,5
18674,2,1
18674,2,2
18674,2,3
18674,2,4
18674,2,5
18676,2,1
18676,2,2
18676,2,3
18676,2,4
18676,2,5
18678,2,1
18678,2,2
18678,2,3
18678,2,4
18678,2,5
18680,2,1
18680,2,2
18680,2,3
18680,2,4
18680,2,5
18683,2,1
18683,2,2
18683,2,3
18683,2,4
18683,2,5
18693,2,1
18693,2,2
18693,2,3
18693,2,4
18693,2,5
18698,2,1
18698,2,2
18698,2,3
18698,2,4
18698,2,5
18711,2,1
18711,2,2
18711,2,3
18711,2,4
18711,2,5
18716,2,1
18716,2,2
18716,2,3
18716,2,4
18716,2,5
18717,2,1
18717,2,2
18717,2,3
18717,2,4
18717,2,5
18718,2,1
18718,2,2
18718,2,3
18718,2,4
18718,2,5
18727,2,1
18727,2,2
18727,2,3
18727,2,4
18727,2,5
18732,2,1
18732,2,2
18732,2,3
18732,2,4
18732,2,5
18733,2,1
18733,2,2
18733,2,3
18733,2,4
18733,2,5
18734,2,1
18734,2,2
18734,2,3
18734,2,4
18734,2,5
18737,2,1
18737,2,2
18737,2,3
18737,2,4
18737,2,5
18738,2,1
18738,2,2
18738,2,3
18738,2,4
18738,2,5
18739,2,1
18739,2,2
18739,2,3
18739,2,4
18739,2,5
18741,2,1
18741,2,2
18741,2,3
18741,2,4
18741,2,5
18744,2,1
18744,2,2
18744,2,3
18744,2,4
18744,2,5
18750,2,1
18750,2,2
18750,2,3
18750,2,4
18750,2,5
18755,2,1
18755,2,2
18755,2,3
18755,2,4
18755,2,5
18758,2,1
18758,2,2
18758,2,3
18758,2,4
18758,2,5
18762,2,1
18762,2,2
18762,2,3
18762,2,4
18762,2,5
18765,2,1
18765,2,2
18765,2,3
18765,2,4
18765,2,5
18766,2,1
18766,2,2
18766,2,3
18766,2,4
18766,2,5
18767,2,1
18767,2,2
18767,2,3
18767,2,4
18767,2,5
18771,2,1
18771,2,2
18771,2,3
18771,2,4
18771,2,5
18777,2,1
18777,2,2
18777,2,3
18777,2,4
18777,2,5
18783,2,1
18783,2,2
18783,2,3
18783,2,4
18783,2,5
18784,2,1
18784,2,2
18784,2,3
18784,2,4
18784,2,5
18789,2,1
18789,2,2
18789,2,3
18789,2,4
18789,2,5
18793,2,1
18793,2,2
18793,2,3
18793,2,4
18793,2,5
18795,2,1
18795,2,2
18795,2,3
18795,2,4
18795,2,5
18796,2,1
18796,2,2
18796,2,3
18796,2,4
18796,2,5
18797,2,1
18797,2,2
18797,2,3
18797,2,4
18797,2,5
18799,2,1
18799,2,2
18799,2,3
18799,2,4
18799,2,5
18800,2,1
18800,2,2
18800,2,3
18800,2,4
18800,2,5
18807,2,1
18807,2,2
18807,2,3
18807,2,4
18807,2,5
18809,2,1
18809,2,2
18809,2,3
18809,2,4
18809,2,5
18816,2,1
18816,2,2
18816,2,3
18816,2,4
18816,2,5
18820,2,1
18820,2,2
18820,2,3
18820,2,4
18820,2,5
18821,2,1
18821,2,2
18821,2,3
18821,2,4
18821,2,5
18823,2,1
18823,2,2
18823,2,3
18823,2,4
18823,2,5
18824,2,1
18824,2,2
18824,2,3
18824,2,4
18824,2,5
18825,2,1
18825,2,2
18825,2,3
18825,2,4
18825,2,5
18832,2,1
18832,2,2
18832,2,3
18832,2,4
18832,2,5
18833,2,1
18833,2,2
18833,2,3
18833,2,4
18833,2,5
18839,2,1
18839,2,2
18839,2,3
18839,2,4
18839,2,5
18840,2,1
18840,2,2
18840,2,3
18840,2,4
18840,2,5
18847,2,1
18847,2,2
18847,2,3
18847,2,4
18847,2,5
18854,2,1
18854,2,2
18854,2,3
18854,2,4
18854,2,5
18859,2,1
18859,2,2
18859,2,3
18859,2,4
18859,2,5
18874,2,1
18874,2,2
18874,2,3
18874,2,4
18874,2,5
18880,2,1
18880,2,2
18880,2,3
18880,2,4
18880,2,5
18881,2,1
18881,2,2
18881,2,3
18881,2,4
18881,2,5
18884,2,1
18884,2,2
18884,2,3
18884,2,4
18884,2,5
18888,2,1
18888,2,2
18888,2,3
18888,2,4
18888,2,5
18892,2,1
18892,2,2
18892,2,3
18892,2,4
18892,2,5
18894,2,1
18894,2,2
18894,2,3
18894,2,4
18894,2,5
18903,2,1
18903,2,2
18903,2,3
18903,2,4
18903,2,5
18911,2,1
18911,2,2
18911,2,3
18911,2,4
18911,2,5
18919,2,1
18919,2,2
18919,2,3
18919,2,4
18919,2,5
18923,2,1
18923,2,2
18923,2,3
18923,2,4
18923,2,5
18924,2,1
18924,2,2
18924,2,3
18924,2,4
18924,2,5
18929,2,1
18929,2,2
18929,2,3
18929,2,4
18929,2,5
18930,2,1
18930,2,2
18930,2,3
18930,2,4
18930,2,5
18931,2,1
18931,2,2
18931,2,3
18931,2,4
18931,2,5
18935,2,1
18935,2,2
18935,2,3
18935,2,4
18935,2,5
18944,2,1
18944,2,2
18944,2,3
18944,2,4
18944,2,5
18946,2,1
18946,2,2
18946,2,3
18946,2,4
18946,2,5
18951,2,1
18951,2,2
18951,2,3
18951,2,4
18951,2,5
18954,2,1
18954,2,2
18954,2,3
18954,2,4
18954,2,5
18955,2,1
18955,2,2
18955,2,3
18955,2,4
18955,2,5
18956,2,1
18956,2,2
18956,2,3
18956,2,4
18956,2,5
18957,2,1
18957,2,2
18957,2,3
18957,2,4
18957,2,5
18958,2,1
18958,2,2
18958,2,3
18958,2,4
18958,2,5
18959,2,1
18959,2,2
18959,2,3
18959,2,4
18959,2,5
18965,2,1
18965,2,2
18965,2,3
18965,2,4
18965,2,5
18967,2,1
18967,2,2
18967,2,3
18967,2,4
18967,2,5
18968,2,1
18968,2,2
18968,2,3
18968,2,4
18968,2,5
18978,2,1
18978,2,2
18978,2,3
18978,2,4
18978,2,5
18987,2,1
18987,2,2
18987,2,3
18987,2,4
18987,2,5
18992,2,1
18992,2,2
18992,2,3
18992,2,4
18992,2,5
18995,2,1
18995,2,2
18995,2,3
18995,2,4
18995,2,5
19003,2,1
19003,2,2
19003,2,3
19003,2,4
19003,2,5
19007,2,1
19007,2,2
19007,2,3
19007,2,4
19007,2,5
19010,2,1
19010,2,2
19010,2,3
19010,2,4
19010,2,5
19014,2,1
19014,2,2
19014,2,3
19014,2,4
19014,2,5
19017,2,1
19017,2,2
19017,2,3
19017,2,4
19017,2,5
19018,2,1
19018,2,2
19018,2,3
19018,2,4
19018,2,5
19023,2,1
19023,2,2
19023,2,3
19023,2,4
19023,2,5
19024,2,1
19024,2,2
19024,2,3
19024,2,4
19024,2,5
19026,2,1
19026,2,2
19026,2,3
19026,2,4
19026,2,5
19028,2,1
19028,2,2
19028,2,3
19028,2,4
19028,2,5
19031,2,1
19031,2,2
19031,2,3
19031,2,4
19031,2,5
19035,2,1
19035,2,2
19035,2,3
19035,2,4
19035,2,5
19038,2,1
19038,2,2
19038,2,3
19038,2,4
19038,2,5
19039,2,1
19039,2,2
19039,2,3
19039,2,4
19039,2,5
19044,2,1
19044,2,2
19044,2,3
19044,2,4
19044,2,5
19047,2,1
19047,2,2
19047,2,3
19047,2,4
19047,2,5
19049,2,1
19049,2,2
19049,2,3
19049,2,4
19049,2,5
19052,2,1
19052,2,2
19052,2,3
19052,2,4
19052,2,5
19069,2,1
19069,2,2
19069,2,3
19069,2,4
19069,2,5
19075,2,1
19075,2,2
19075,2,3
19075,2,4
19075,2,5
19084,2,1
19084,2,2
19084,2,3
19084,2,4
19084,2,5
19085,2,1
19085,2,2
19085,2,3
19085,2,4
19085,2,5
19088,2,1
19088,2,2
19088,2,3
19088,2,4
19088,2,5
19089,2,1
19089,2,2
19089,2,3
19089,2,4
19089,2,5
19090,2,1
19090,2,2
19090,2,3
19090,2,4
19090,2,5
19096,2,1
19096,2,2
19096,2,3
19096,2,4
19096,2,5
19098,2,1
19098,2,2
19098,2,3
19098,2,4
19098,2,5
19099,2,1
19099,2,2
19099,2,3
19099,2,4
19099,2,5
19101,2,1
19101,2,2
19101,2,3
19101,2,4
19101,2,5
19105,2,1
19105,2,2
19105,2,3
19105,2,4
19105,2,5
19106,2,1
19106,2,2
19106,2,3
19106,2,4
19106,2,5
19107,2,1
19107,2,2
19107,2,3
19107,2,4
19107,2,5
19108,2,1
19108,2,2
19108,2,3
19108,2,4
19108,2,5
19112,2,1
19112,2,2
19112,2,3
19112,2,4
19112,2,5
19119,2,1
19119,2,2
19119,2,3
19119,2,4
19119,2,5
19120,2,1
19120,2,2
19120,2,3
19120,2,4
19120,2,5
19123,2,1
19123,2,2
19123,2,3
19123,2,4
19123,2,5
19130,2,1
19130,2,2
19130,2,3
19130,2,4
19130,2,5
19135,2,1
19135,2,2
19135,2,3
19135,2,4
19135,2,5
19136,2,1
19136,2,2
19136,2,3
19136,2,4
19136,2,5
19142,2,1
19142,2,2
19142,2,3
19142,2,4
19142,2,5
19161,2,1
19161,2,2
19161,2,3
19161,2,4
19161,2,5
19166,2,1
19166,2,2
19166,2,3
19166,2,4
19166,2,5
19173,2,1
19173,2,2
19173,2,3
19173,2,4
19173,2,5
19175,2,1
19175,2,2
19175,2,3
19175,2,4
19175,2,5
19176,2,1
19176,2,2
19176,2,3
19176,2,4
19176,2,5
19180,2,1
19180,2,2
19180,2,3
19180,2,4
19180,2,5
19181,2,1
19181,2,2
19181,2,3
19181,2,4
19181,2,5
19185,2,1
19185,2,2
19185,2,3
19185,2,4
19185,2,5
19186,2,1
19186,2,2
19186,2,3
19186,2,4
19186,2,5
19187,2,1
19187,2,2
19187,2,3
19187,2,4
19187,2,5
19189,2,1
19189,2,2
19189,2,3
19189,2,4
19189,2,5
19195,2,1
19195,2,2
19195,2,3
19195,2,4
19195,2,5
19199,2,1
19199,2,2
19199,2,3
19199,2,4
19199,2,5
19200,2,1
19200,2,2
19200,2,3
19200,2,4
19200,2,5
19201,2,1
19201,2,2
19201,2,3
19201,2,4
19201,2,5
19203,2,1
19203,2,2
19203,2,3
19203,2,4
19203,2,5
19205,2,1
19205,2,2
19205,2,3
19205,2,4
19205,2,5
19219,2,1
19219,2,2
19219,2,3
19219,2,4
19219,2,5
19220,2,1
19220,2,2
19220,2,3
19220,2,4
19220,2,5
19223,2,1
19223,2,2
19223,2,3
19223,2,4
19223,2,5
19236,2,1
19236,2,2
19236,2,3
19236,2,4
19236,2,5
19240,2,1
19240,2,2
19240,2,3
19240,2,4
19240,2,5
19244,2,1
19244,2,2
19244,2,3
19244,2,4
19244,2,5
19250,2,1
19250,2,2
19250,2,3
19250,2,4
19250,2,5
19254,2,1
19254,2,2
19254,2,3
19254,2,4
19254,2,5
19260,2,1
19260,2,2
19260,2,3
19260,2,4
19260,2,5
19266,2,1
19266,2,2
19266,2,3
19266,2,4
19266,2,5
19273,2,1
19273,2,2
19273,2,3
19273,2,4
19273,2,5
19275,2,1
19275,2,2
19275,2,3
19275,2,4
19275,2,5
19280,2,1
19280,2,2
19280,2,3
19280,2,4
19280,2,5
19289,2,1
19289,2,2
19289,2,3
19289,2,4
19289,2,5
19291,2,1
19291,2,2
19291,2,3
19291,2,4
19291,2,5
19294,2,1
19294,2,2
19294,2,3
19294,2,4
19294,2,5
19297,2,1
19297,2,2
19297,2,3
19297,2,4
19297,2,5
19299,2,1
19299,2,2
19299,2,3
19299,2,4
19299,2,5
19301,2,1
19301,2,2
19301,2,3
19301,2,4
19301,2,5
19306,2,1
19306,2,2
19306,2,3
19306,2,4
19306,2,5
19308,2,1
19308,2,2
19308,2,3
19308,2,4
19308,2,5
19313,2,1
19313,2,2
19313,2,3
19313,2,4
19313,2,5
19315,2,1
19315,2,2
19315,2,3
19315,2,4
19315,2,5
19320,2,1
19320,2,2
19320,2,3
19320,2,4
19320,2,5
19324,2,1
19324,2,2
19324,2,3
19324,2,4
19324,2,5
19335,2,1
19335,2,2
19335,2,3
19335,2,4
19335,2,5
19341,2,1
19341,2,2
19341,2,3
19341,2,4
19341,2,5
19342,2,1
19342,2,2
19342,2,3
19342,2,4
19342,2,5
19343,2,1
19343,2,2
19343,2,3
19343,2,4
19343,2,5
19344,2,1
19344,2,2
19344,2,3
19344,2,4
19344,2,5
19347,2,1
19347,2,2
19347,2,3
19347,2,4
19347,2,5
19362,2,1
19362,2,2
19362,2,3
19362,2,4
19362,2,5
19367,2,1
19367,2,2
19367,2,3
19367,2,4
19367,2,5
19368,2,1
19368,2,2
19368,2,3
19368,2,4
19368,2,5
19370,2,1
19370,2,2
19370,2,3
19370,2,4
19370,2,5
19378,2,1
19378,2,2
19378,2,3
19378,2,4
19378,2,5
19381,2,1
19381,2,2
19381,2,3
19381,2,4
19381,2,5
19382,2,1
19382,2,2
19382,2,3
19382,2,4
19382,2,5
19389,2,1
19389,2,2
19389,2,3
19389,2,4
